userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
10005149@N03,1,5,1274095158,1274095158,1,1,0
10008488@N07,2,6,1354345925,1354346676,2,1,751
100320969@N08,3,2,1375140897,1375177592,200,1,36695
100354657@N04,4,8,1363864004,1363864004,1,1,0
10039169@N06,5,4,1202198535,1202198708,2,1,173
100436193@N03,6,1,1419228064,1419228064,1,1,0
100448554@N06,7,2,1340768886,1340768886,1,1,0
100459519@N02,8,1,1430730654,1430730654,1,1,0
100459519@N02,9,1,1462967483,1462967747,13,1,264
100483258@N08,10,6,1408182937,1408182937,1,1,0
10048675@N02,11,5,1233440737,1233440737,1,2,0
10048675@N02,11,8,1233454191,1233454191,1,2,0
10048675@N02,12,8,1234478064,1234478064,1,2,0
10048675@N02,12,2,1234477057,1234477844,3,2,787
10048675@N02,13,5,1234555645,1234555645,1,1,0
100506822@N02,14,4,1387784743,1387785150,6,2,407
100506822@N02,14,6,1387783960,1387784071,3,2,111
100620414@N03,15,5,1461551576,1461557108,8,3,5532
100620414@N03,15,8,1461545701,1461549019,3,3,3318
100620414@N03,15,11,1461545704,1461545704,1,3,0
100691062@N08,16,13,1403232016,1403232016,1,1,0
100747900@N02,17,1,1312430318,1312430318,1,1,0
100775193@N08,18,12,1384806405,1384806405,1,1,0
100775193@N08,19,4,1401150188,1401150188,1,1,0
100775237@N03,20,1,1341064800,1341064800,2,6,0
100775237@N03,20,5,1341064800,1341064800,1,6,0
100775237@N03,20,4,1341064800,1341064800,1,6,0
100775237@N03,20,10,1341064800,1341064800,2,6,0
100775237@N03,20,13,1341064800,1341064800,1,6,0
100775237@N03,20,8,1341064800,1341064800,1,6,0
100775237@N03,21,1,1372600800,1372600800,1,4,0
100775237@N03,21,5,1372600800,1372600800,1,4,0
100775237@N03,21,9,1372600800,1372600800,3,4,0
100775237@N03,21,10,1372600800,1372600800,1,4,0
100775237@N03,22,1,1405507959,1405507959,1,4,0
100775237@N03,22,9,1405504983,1405506385,3,4,1402
100775237@N03,22,10,1405491145,1405491257,2,4,112
100775237@N03,22,6,1405496170,1405496280,2,4,110
100775237@N03,23,1,1405731475,1405731475,1,4,0
100775237@N03,23,5,1405728273,1405728273,1,4,0
100775237@N03,23,10,1405728313,1405728313,1,4,0
100775237@N03,23,13,1405730809,1405730809,1,4,0
100775237@N03,24,1,1405859263,1405859405,2,2,142
100775237@N03,24,9,1405853910,1405854202,2,2,292
100822654@N07,25,2,1400915809,1400915809,1,2,0
100822654@N07,25,8,1400915881,1400915881,1,2,0
100822654@N07,26,10,1400966179,1400977867,7,3,11688
100822654@N07,26,6,1400977027,1400982959,4,3,5932
100822654@N07,26,4,1400958812,1400963442,6,3,4630
10084809@N04,27,10,1459769420,1459769420,1,1,0
100948027@N07,28,13,1315211339,1315211339,1,1,0
101044534@N02,29,8,1380945700,1380945700,1,2,0
101044534@N02,29,1,1380943080,1380943080,1,2,0
101195207@N02,30,2,1466752480,1466752743,8,5,263
101195207@N02,30,8,1466750230,1466750512,2,5,282
101195207@N02,30,5,1466739786,1466745873,4,5,6087
101195207@N02,30,1,1466739658,1466750092,2,5,10434
101195207@N02,30,10,1466733859,1466749876,7,5,16017
101282917@N07,31,1,1372820336,1372837689,4,1,17353
101324125@N05,32,12,1373089924,1373089953,4,4,29
101324125@N05,32,8,1373085892,1373085914,2,4,22
101324125@N05,32,6,1373096711,1373096711,1,4,0
101324125@N05,32,4,1373096671,1373096671,1,4,0
101445497@N05,33,2,1222056461,1222085250,4,2,28789
101445497@N05,33,1,1222056702,1222081802,2,2,25100
101445497@N05,34,2,1353322793,1353322793,1,3,0
101445497@N05,34,1,1353301772,1353302140,2,3,368
101445497@N05,34,6,1353311101,1353311101,1,3,0
101445497@N05,35,8,1369526812,1369526812,1,2,0
101445497@N05,35,4,1369527078,1369527078,1,2,0
101445497@N05,36,2,1433052961,1433064608,5,5,11647
101445497@N05,36,6,1433049345,1433063323,2,5,13978
101445497@N05,36,13,1433055154,1433055707,3,5,553
101445497@N05,36,1,1433060042,1433060042,1,5,0
101445497@N05,36,4,1433065021,1433065021,1,5,0
10156308@N03,37,9,1418894601,1418894645,3,2,44
10156308@N03,37,6,1418888793,1418889408,9,2,615
10156308@N03,38,8,1418955350,1418955350,1,1,0
10156308@N03,39,6,1419154366,1419154424,2,1,58
101593101@N02,40,6,1449044736,1449044736,1,1,0
101644764@N07,41,2,1287618396,1287618396,1,1,0
10175710@N03,42,5,1374552797,1374552797,1,1,0
10183029@N00,43,8,1326671795,1326703780,65,1,31985
10196023@N00,44,8,1342984200,1342984200,1,1,0
102284959@N03,45,1,1378513647,1378513958,3,1,311
102284959@N03,46,6,1380404127,1380404179,2,1,52
102284959@N03,47,13,1443012610,1443012610,1,2,0
102284959@N03,47,1,1443016325,1443022697,3,2,6372
10259875@N03,48,1,1204290000,1204290000,1,4,0
10259875@N03,48,10,1204290000,1204290000,1,4,0
10259875@N03,48,8,1204290000,1204290000,1,4,0
10259875@N03,48,2,1204290000,1204290000,1,4,0
10259875@N03,49,8,1206195892,1206195892,1,1,0
10259875@N03,50,8,1206244114,1206244114,1,1,0
10259875@N03,51,8,1231494447,1231494447,1,4,0
10259875@N03,51,2,1231457334,1231457334,1,4,0
10259875@N03,51,1,1231453610,1231477200,2,4,23590
10259875@N03,51,12,1231479743,1231479743,1,4,0
10259875@N03,52,1,1241348427,1241348437,2,1,10
10259875@N03,53,9,1262504628,1262505241,4,2,613
10259875@N03,53,1,1262493314,1262506367,8,2,13053
10259875@N03,54,10,1262565638,1262566972,4,8,1334
10259875@N03,54,6,1262589042,1262589566,2,8,524
10259875@N03,54,8,1262597911,1262600023,3,8,2112
10259875@N03,54,2,1262592780,1262600974,3,8,8194
10259875@N03,54,11,1262593108,1262593108,1,8,0
10259875@N03,54,1,1262564319,1262595557,6,8,31238
10259875@N03,54,13,1262588647,1262591122,2,8,2475
10259875@N03,54,5,1262567011,1262595338,8,8,28327
10259875@N03,55,6,1274065705,1274065705,1,5,0
10259875@N03,55,2,1274069480,1274072932,3,5,3452
10259875@N03,55,1,1274056085,1274082537,3,5,26452
10259875@N03,55,13,1274062221,1274062221,1,5,0
10259875@N03,55,5,1274054985,1274054985,1,5,0
10259875@N03,56,10,1303029633,1303029633,1,3,0
10259875@N03,56,9,1303033447,1303033447,1,3,0
10259875@N03,56,1,1303007011,1303008404,2,3,1393
10259875@N03,57,10,1322179228,1322179228,1,5,0
10259875@N03,57,8,1322175464,1322175464,1,5,0
10259875@N03,57,1,1322178313,1322178313,1,5,0
10259875@N03,57,12,1322177115,1322177115,1,5,0
10259875@N03,57,5,1322174101,1322174101,1,5,0
10259875@N03,58,11,1364599868,1364600284,4,3,416
10259875@N03,58,1,1364605221,1364605221,1,3,0
10259875@N03,58,5,1364607299,1364607988,2,3,689
10259875@N03,59,6,1392691202,1392701298,5,4,10096
10259875@N03,59,8,1392689359,1392690040,3,4,681
10259875@N03,59,1,1392699297,1392707089,4,4,7792
10259875@N03,59,5,1392703614,1392704352,2,4,738
10259875@N03,60,1,1428393713,1428399390,4,5,5677
10259875@N03,60,13,1428398337,1428398337,1,5,0
10259875@N03,60,5,1428395022,1428395022,1,5,0
10259875@N03,60,8,1428380197,1428398691,3,5,18494
10259875@N03,60,10,1428395321,1428395321,1,5,0
10266387@N07,61,4,1422264791,1422264791,1,1,0
